Timestamp,CUSIP,Bid,Ask
2023-12-24 20:11:32.101,912828M80,100-304,100-306
2023-12-24 20:11:32.107,912828M80,100-304,100-310
2023-12-24 20:11:32.123,912828M80,100-305,100-311
2023-12-24 20:11:32.133,912828M80,100-307,100-311
2023-12-24 20:11:32.153,912828M80,100-307,100-313
2023-12-24 20:11:32.173,912828M80,100-311,100-313
2023-12-24 20:11:32.188,912828M80,100-311,100-315
2023-12-24 20:11:32.196,912828M80,100-312,100-316
2023-12-24 20:11:32.205,912828M80,100-314,100-316
2023-12-24 20:11:32.222,912828M80,100-314,100-320
2023-12-24 20:11:32.225,912828M80,100-316,101-000
2023-12-24 20:11:32.230,912828M80,100-316,101-002
2023-12-24 20:11:32.250,912828M80,100-315,101-001
2023-12-24 20:11:32.265,912828M80,100-314,100-320
2023-12-24 20:11:32.278,912828M80,100-313,100-317
2023-12-24 20:11:32.291,912828M80,100-312,100-316
2023-12-24 20:11:32.300,912828M80,100-312,100-314
2023-12-24 20:11:32.316,912828M80,100-310,100-314
2023-12-24 20:11:32.325,912828M80,100-310,100-312
2023-12-24 20:11:32.336,912828M80,100-307,100-311
2023-12-24 20:11:32.346,912828M80,100-305,100-311
2023-12-24 20:11:32.359,912828M80,100-305,100-307
2023-12-24 20:11:32.369,912828M80,100-304,100-306
2023-12-24 20:11:32.378,912828M80,100-302,100-306
2023-12-24 20:11:32.380,912828M80,100-301,100-305
2023-12-24 20:11:32.387,912828M80,100-301,100-303
2023-12-24 20:11:32.394,912828M80,100-297,100-303
2023-12-24 20:11:32.408,912828M80,100-296,100-302
2023-12-24 20:11:32.413,912828M80,100-295,100-301
2023-12-24 20:11:32.431,912828M80,100-295,100-297
2023-12-24 20:11:32.448,912828M80,100-294,100-296
2023-12-24 20:11:32.461,912828M80,100-292,100-296
2023-12-24 20:11:32.471,912828M80,100-291,100-295
2023-12-24 20:11:32.474,912828M80,100-290,100-294
2023-12-24 20:11:32.492,912828M80,100-290,100-292
2023-12-24 20:11:32.512,912828M80,100-286,100-292
2023-12-24 20:11:32.531,912828M80,100-285,100-291
2023-12-24 20:11:32.550,912828M80,100-285,100-287
2023-12-24 20:11:32.566,912828M80,100-284,100-286
2023-12-24 20:11:32.575,912828M80,100-282,100-286
2023-12-24 20:11:32.587,912828M80,100-281,100-285
2023-12-24 20:11:32.601,912828M80,100-280,100-284
2023-12-24 20:11:32.607,912828M80,100-277,100-283
2023-12-24 20:11:32.626,912828M80,100-277,100-281
2023-12-24 20:11:32.642,912828M80,100-276,100-280
2023-12-24 20:11:32.650,912828M80,100-275,100-277
2023-12-24 20:11:32.668,912828M80,100-274,100-276
2023-12-24 20:11:32.688,912828M80,100-272,100-276
2023-12-24 20:11:32.705,912828M80,100-271,100-275
2023-12-24 20:11:32.718,912828M80,100-270,100-274
2023-12-24 20:11:32.728,912828M80,100-267,100-273
2023-12-24 20:11:32.734,912828M80,100-267,100-271
2023-12-24 20:11:32.740,912828M80,100-266,100-270
2023-12-24 20:11:32.757,912828M80,100-265,100-267
2023-12-24 20:11:32.768,912828M80,100-263,100-267
2023-12-24 20:11:32.787,912828M80,100-263,100-265
2023-12-24 20:11:32.790,912828M80,100-262,100-264
2023-12-24 20:11:32.804,912828M80,100-260,100-264
2023-12-24 20:11:32.820,912828M80,100-257,100-263
2023-12-24 20:11:32.827,912828M80,100-256,100-262
2023-12-24 20:11:32.835,912828M80,100-255,100-261
2023-12-24 20:11:32.851,912828M80,100-254,100-260
2023-12-24 20:11:32.858,912828M80,100-253,100-257
2023-12-24 20:11:32.859,912828M80,100-252,100-256
2023-12-24 20:11:32.867,912828M80,100-251,100-255
2023-12-24 20:11:32.871,912828M80,100-250,100-254
2023-12-24 20:11:32.874,912828M80,100-247,100-253
2023-12-24 20:11:32.882,912828M80,100-247,100-251
2023-12-24 20:11:32.883,912828M80,100-245,100-251
2023-12-24 20:11:32.889,912828M80,100-245,100-247
2023-12-24 20:11:32.898,912828M80,100-244,100-246
2023-12-24 20:11:32.908,912828M80,100-242,100-246
2023-12-24 20:11:32.926,912828M80,100-241,100-245
2023-12-24 20:11:32.931,912828M80,100-240,100-244
2023-12-24 20:11:32.948,912828M80,100-240,100-242
2023-12-24 20:11:32.953,912828M80,100-236,100-242
2023-12-24 20:11:32.956,912828M80,100-235,100-241
2023-12-24 20:11:32.959,912828M80,100-234,100-240
2023-12-24 20:11:32.975,912828M80,100-234,100-236
2023-12-24 20:11:32.992,912828M80,100-232,100-236
2023-12-24 20:11:33.012,912828M80,100-231,100-235
2023-12-24 20:11:33.030,912828M80,100-230,100-234
2023-12-24 20:11:33.048,912828M80,100-227,100-233
2023-12-24 20:11:33.054,912828M80,100-227,100-231
2023-12-24 20:11:33.072,912828M80,100-225,100-231
2023-12-24 20:11:33.080,912828M80,100-225,100-227
2023-12-24 20:11:33.095,912828M80,100-224,100-226
2023-12-24 20:11:33.097,912828M80,100-223,100-225
2023-12-24 20:11:33.117,912828M80,100-221,100-225
2023-12-24 20:11:33.118,912828M80,100-221,100-223
2023-12-24 20:11:33.133,912828M80,100-220,100-222
2023-12-24 20:11:33.135,912828M80,100-216,100-222
2023-12-24 20:11:33.142,912828M80,100-216,100-220
2023-12-24 20:11:33.148,912828M80,100-215,100-217
2023-12-24 20:11:33.150,912828M80,100-213,100-217
2023-12-24 20:11:33.164,912828M80,100-213,100-215
2023-12-24 20:11:33.184,912828M80,100-211,100-215
2023-12-24 20:11:33.187,912828M80,100-211,100-213
2023-12-24 20:11:33.205,912828M80,100-207,100-213
2023-12-24 20:11:33.222,912828M80,100-206,100-212
2023-12-24 20:11:33.238,912828M80,100-206,100-210
2023-12-24 20:11:33.240,912828M80,100-205,100-207
2023-12-24 20:11:33.247,912828M80,100-203,100-207
2023-12-24 20:11:33.253,912828M80,100-202,100-206
2023-12-24 20:11:33.258,912828M80,100-201,100-205
2023-12-24 20:11:33.274,912828M80,100-200,100-204
2023-12-24 20:11:33.279,912828M80,100-200,100-202
2023-12-24 20:11:33.284,912828M80,100-197,100-201
2023-12-24 20:11:33.286,912828M80,100-196,100-200
2023-12-24 20:11:33.290,912828M80,100-194,100-200
2023-12-24 20:11:33.292,912828M80,100-193,100-197
2023-12-24 20:11:33.298,912828M80,100-192,100-196
2023-12-24 20:11:33.299,912828M80,100-192,100-194
2023-12-24 20:11:33.300,912828M80,100-190,100-194
2023-12-24 20:11:33.301,912828M80,100-190,100-192
2023-12-24 20:11:33.305,912828M80,100-187,100-191
2023-12-24 20:11:33.316,912828M80,100-186,100-190
2023-12-24 20:11:33.317,912828M80,100-184,100-190
2023-12-24 20:11:33.326,912828M80,100-184,100-186
2023-12-24 20:11:33.332,912828M80,100-183,100-185
2023-12-24 20:11:33.334,912828M80,100-182,100-184
2023-12-24 20:11:33.344,912828M80,100-180,100-184
2023-12-24 20:11:33.361,912828M80,100-180,100-182
2023-12-24 20:11:33.379,912828M80,100-177,100-181
2023-12-24 20:11:33.396,912828M80,100-176,100-180
2023-12-24 20:11:33.403,912828M80,100-174,100-180
2023-12-24 20:11:33.420,912828M80,100-173,100-177
2023-12-24 20:11:33.439,912828M80,100-172,100-176
2023-12-24 20:11:33.441,912828M80,100-171,100-175
2023-12-24 20:11:33.444,912828M80,100-171,100-173
2023-12-24 20:11:33.462,912828M80,100-170,100-172
2023-12-24 20:11:33.470,912828M80,100-166,100-172
2023-12-24 20:11:33.471,912828M80,100-166,100-170
2023-12-24 20:11:33.488,912828M80,100-164,100-170
2023-12-24 20:11:33.499,912828M80,100-163,100-167
2023-12-24 20:11:33.513,912828M80,100-162,100-166
2023-12-24 20:11:33.528,912828M80,100-162,100-164
2023-12-24 20:11:33.547,912828M80,100-160,100-164
2023-12-24 20:11:33.553,912828M80,100-157,100-163
2023-12-24 20:11:33.559,912828M80,100-156,100-162
2023-12-24 20:11:33.576,912828M80,100-156,100-160
2023-12-24 20:11:33.591,912828M80,100-155,100-157
2023-12-24 20:11:33.594,912828M80,100-154,100-156
2023-12-24 20:11:33.605,912828M80,100-153,100-155
2023-12-24 20:11:33.624,912828M80,100-151,100-155
2023-12-24 20:11:33.626,912828M80,100-150,100-154
2023-12-24 20:11:33.642,912828M80,100-147,100-153
2023-12-24 20:11:33.659,912828M80,100-147,100-151
2023-12-24 20:11:33.674,912828M80,100-146,100-150
2023-12-24 20:11:33.677,912828M80,100-144,100-150
2023-12-24 20:11:33.696,912828M80,100-144,100-146
2023-12-24 20:11:33.698,912828M80,100-143,100-145
2023-12-24 20:11:33.699,912828M80,100-141,100-145
2023-12-24 20:11:33.705,912828M80,100-140,100-144
2023-12-24 20:11:33.724,912828M80,100-140,100-142
2023-12-24 20:11:33.740,912828M80,100-137,100-141
2023-12-24 20:11:33.748,912828M80,100-136,100-140
2023-12-24 20:11:33.749,912828M80,100-134,100-140
2023-12-24 20:11:33.760,912828M80,100-133,100-137
2023-12-24 20:11:33.767,912828M80,100-132,100-136
2023-12-24 20:11:33.774,912828M80,100-131,100-135
2023-12-24 20:11:33.776,912828M80,100-131,100-133
2023-12-24 20:11:33.780,912828M80,100-127,100-133
2023-12-24 20:11:33.796,912828M80,100-126,100-132
2023-12-24 20:11:33.815,912828M80,100-125,100-131
2023-12-24 20:11:33.833,912828M80,100-125,100-127
2023-12-24 20:11:33.838,912828M80,100-124,100-126
2023-12-24 20:11:33.847,912828M80,100-122,100-126
2023-12-24 20:11:33.862,912828M80,100-121,100-125
2023-12-24 20:11:33.868,912828M80,100-121,100-123
2023-12-24 20:11:33.874,912828M80,100-120,100-122
2023-12-24 20:11:33.887,912828M80,100-117,100-121
2023-12-24 20:11:33.899,912828M80,100-116,100-120
2023-12-24 20:11:33.900,912828M80,100-115,100-117
2023-12-24 20:11:33.913,912828M80,100-113,100-117
2023-12-24 20:11:33.918,912828M80,100-113,100-115
2023-12-24 20:11:33.919,912828M80,100-111,100-115
2023-12-24 20:11:33.925,912828M80,100-110,100-114
2023-12-24 20:11:33.939,912828M80,100-110,100-112
2023-12-24 20:11:33.942,912828M80,100-107,100-111
2023-12-24 20:11:33.944,912828M80,100-105,100-111
2023-12-24 20:11:33.953,912828M80,100-104,100-110
2023-12-24 20:11:33.956,912828M80,100-103,100-107
2023-12-24 20:11:33.974,912828M80,100-102,100-106
2023-12-24 20:11:33.983,912828M80,100-102,100-104
2023-12-24 20:11:33.997,912828M80,100-100,100-104
2023-12-24 20:11:34.003,912828M80,100-097,100-103
2023-12-24 20:11:34.010,912828M80,100-096,100-102
2023-12-24 20:11:34.014,912828M80,100-095,100-101
2023-12-24 20:11:34.031,912828M80,100-095,100-097
2023-12-24 20:11:34.050,912828M80,100-094,100-096
2023-12-24 20:11:34.060,912828M80,100-092,100-096
2023-12-24 20:11:34.072,912828M80,100-091,100-095
2023-12-24 20:11:34.081,912828M80,100-090,100-094
2023-12-24 20:11:34.098,912828M80,100-090,100-092
2023-12-24 20:11:34.116,912828M80,100-087,100-091
2023-12-24 20:11:34.120,912828M80,100-086,100-090
2023-12-24 20:11:34.133,912828M80,100-084,100-090
2023-12-24 20:11:34.134,912828M80,100-084,100-086
2023-12-24 20:11:34.139,912828M80,100-083,100-085
2023-12-24 20:11:34.145,912828M80,100-082,100-084
2023-12-24 20:11:34.153,912828M80,100-081,100-083
2023-12-24 20:11:34.154,912828M80,100-080,100-082
2023-12-24 20:11:34.159,912828M80,100-077,100-081
2023-12-24 20:11:34.168,912828M80,100-076,100-080
2023-12-24 20:11:34.185,912828M80,100-074,100-080
2023-12-24 20:11:34.201,912828M80,100-073,100-077
2023-12-24 20:11:34.212,912828M80,100-073,100-075
2023-12-24 20:11:34.230,912828M80,100-071,100-075
2023-12-24 20:11:34.240,912828M80,100-071,100-073
2023-12-24 20:11:34.258,912828M80,100-067,100-073
2023-12-24 20:11:34.278,912828M80,100-067,100-071
2023-12-24 20:11:34.296,912828M80,100-065,100-071
2023-12-24 20:11:34.310,912828M80,100-065,100-067
2023-12-24 20:11:34.314,912828M80,100-064,100-066
2023-12-24 20:11:34.334,912828M80,100-062,100-066
2023-12-24 20:11:34.349,912828M80,100-061,100-065
2023-12-24 20:11:34.358,912828M80,100-061,100-063
2023-12-24 20:11:34.373,912828M80,100-060,100-062
2023-12-24 20:11:34.392,912828M80,100-057,100-061
2023-12-24 20:11:34.406,912828M80,100-055,100-061
2023-12-24 20:11:34.424,912828M80,100-054,100-060
2023-12-24 20:11:34.427,912828M80,100-054,100-056
2023-12-24 20:11:34.437,912828M80,100-052,100-056
2023-12-24 20:11:34.449,912828M80,100-051,100-055
2023-12-24 20:11:34.466,912828M80,100-051,100-053
2023-12-24 20:11:34.469,912828M80,100-050,100-052
2023-12-24 20:11:34.472,912828M80,100-046,100-052
2023-12-24 20:11:34.476,912828M80,100-045,100-051
2023-12-24 20:11:34.483,912828M80,100-044,100-050
2023-12-24 20:11:34.487,912828M80,100-043,100-047
2023-12-24 20:11:34.488,912828M80,100-043,100-045
2023-12-24 20:11:34.498,912828M80,100-042,100-044
2023-12-24 20:11:34.514,912828M80,100-040,100-044
2023-12-24 20:11:34.521,912828M80,100-037,100-043
2023-12-24 20:11:34.537,912828M80,100-036,100-042
2023-12-24 20:11:34.544,912828M80,100-036,100-040
2023-12-24 20:11:34.555,912828M80,100-035,100-037
2023-12-24 20:11:34.569,912828M80,100-034,100-036
2023-12-24 20:11:34.582,912828M80,100-033,100-035
2023-12-24 20:11:34.585,912828M80,100-032,100-034
2023-12-24 20:11:34.596,912828M80,100-030,100-034
2023-12-24 20:11:34.608,912828M80,100-030,100-032
2023-12-24 20:11:34.620,912828M80,100-027,100-031
2023-12-24 20:11:34.621,912828M80,100-025,100-031
2023-12-24 20:11:34.623,912828M80,100-024,100-030
2023-12-24 20:11:34.639,912828M80,100-024,100-026
2023-12-24 20:11:34.641,912828M80,100-023,100-025
2023-12-24 20:11:34.656,912828M80,100-021,100-025
2023-12-24 20:11:34.673,912828M80,100-020,100-024
2023-12-24 20:11:34.675,912828M80,100-020,100-022
2023-12-24 20:11:34.689,912828M80,100-016,100-022
2023-12-24 20:11:34.701,912828M80,100-016,100-020
2023-12-24 20:11:34.705,912828M80,100-014,100-020
2023-12-24 20:11:34.724,912828M80,100-013,100-017
2023-12-24 20:11:34.738,912828M80,100-012,100-016
2023-12-24 20:11:34.742,912828M80,100-012,100-014
2023-12-24 20:11:34.754,912828M80,100-011,100-013
2023-12-24 20:11:34.773,912828M80,100-007,100-013
2023-12-24 20:11:34.789,912828M80,100-007,100-011
2023-12-24 20:11:34.809,912828M80,100-006,100-010
2023-12-24 20:11:34.820,912828M80,100-004,100-010
2023-12-24 20:11:34.827,912828M80,100-003,100-007
2023-12-24 20:11:34.838,912828M80,100-002,100-006
2023-12-24 20:11:34.841,912828M80,100-002,100-004
2023-12-24 20:11:34.846,912828M80,100-000,100-004
2023-12-24 20:11:34.849,912828M80,99-317,100-003
2023-12-24 20:11:34.866,912828M80,99-317,100-001
2023-12-24 20:11:34.874,912828M80,99-316,100-000
2023-12-24 20:11:34.885,912828M80,99-314,99-320
2023-12-24 20:11:34.895,912828M80,99-313,99-317
2023-12-24 20:11:34.898,912828M80,99-312,99-316
2023-12-24 20:11:34.912,912828M80,99-311,99-315
2023-12-24 20:11:34.918,912828M80,99-310,99-314
2023-12-24 20:11:34.932,912828M80,99-310,99-312
2023-12-24 20:11:34.942,912828M80,99-307,99-311
2023-12-24 20:11:34.959,912828M80,99-306,99-310
2023-12-24 20:11:34.978,912828M80,99-305,99-307
2023-12-24 20:11:34.985,912828M80,99-303,99-307
2023-12-24 20:11:34.998,912828M80,99-303,99-305
2023-12-24 20:11:35.002,912828M80,99-302,99-304
2023-12-24 20:11:35.021,912828M80,99-300,99-304
2023-12-24 20:11:35.038,912828M80,99-300,99-302
2023-12-24 20:11:35.044,912828M80,99-296,99-302
2023-12-24 20:11:35.063,912828M80,99-296,99-300
2023-12-24 20:11:35.075,912828M80,99-294,99-300
2023-12-24 20:11:35.083,912828M80,99-294,99-296
2023-12-24 20:11:35.087,912828M80,99-293,99-295
2023-12-24 20:11:35.107,912828M80,99-291,99-295
2023-12-24 20:11:35.111,912828M80,99-291,99-293
2023-12-24 20:11:35.123,912828M80,99-290,99-292
2023-12-24 20:11:35.139,912828M80,99-286,99-292
2023-12-24 20:11:35.151,912828M80,99-285,99-291
2023-12-24 20:11:35.158,912828M80,99-285,99-287
2023-12-24 20:11:35.165,912828M80,99-283,99-287
2023-12-24 20:11:35.171,912828M80,99-283,99-285
2023-12-24 20:11:35.183,912828M80,99-282,99-284
2023-12-24 20:11:35.193,912828M80,99-281,99-283
2023-12-24 20:11:35.199,912828M80,99-280,99-282
2023-12-24 20:11:35.217,912828M80,99-276,99-282
2023-12-24 20:11:35.236,912828M80,99-276,99-280
2023-12-24 20:11:35.244,912828M80,99-274,99-280
2023-12-24 20:11:35.250,912828M80,99-273,99-277
2023-12-24 20:11:35.257,912828M80,99-273,99-275
2023-12-24 20:11:35.275,912828M80,99-272,99-274
2023-12-24 20:11:35.295,912828M80,99-270,99-274
2023-12-24 20:11:35.311,912828M80,99-267,99-273
2023-12-24 20:11:35.321,912828M80,99-267,99-271
2023-12-24 20:11:35.341,912828M80,99-265,99-271
2023-12-24 20:11:35.351,912828M80,99-265,99-267
2023-12-24 20:11:35.362,912828M80,99-264,99-266
2023-12-24 20:11:35.382,912828M80,99-263,99-265
2023-12-24 20:11:35.389,912828M80,99-261,99-265
2023-12-24 20:11:35.391,912828M80,99-260,99-264
2023-12-24 20:11:35.392,912828M80,99-260,99-262
2023-12-24 20:11:35.412,912828M80,99-257,99-261
2023-12-24 20:11:35.430,912828M80,99-255,99-261
2023-12-24 20:11:35.448,912828M80,99-254,99-260
2023-12-24 20:11:35.456,912828M80,99-254,99-256
2023-12-24 20:11:35.468,912828M80,99-252,99-256
2023-12-24 20:11:35.488,912828M80,99-252,99-254
2023-12-24 20:11:35.490,912828M80,99-250,99-254
2023-12-24 20:11:35.494,912828M80,99-247,99-253
2023-12-24 20:11:35.507,912828M80,99-246,99-252
2023-12-24 20:11:35.511,912828M80,99-245,99-251
2023-12-24 20:11:35.529,912828M80,99-244,99-250
2023-12-24 20:11:35.548,912828M80,99-244,99-246
2023-12-24 20:11:35.564,912828M80,99-242,99-246
2023-12-24 20:11:35.566,912828M80,99-242,99-244
2023-12-24 20:11:35.574,912828M80,99-241,99-243
2023-12-24 20:11:35.590,912828M80,99-237,99-243
2023-12-24 20:11:35.603,912828M80,99-237,99-241
2023-12-24 20:11:35.606,912828M80,99-236,99-240
2023-12-24 20:11:35.618,912828M80,99-234,99-240
2023-12-24 20:11:35.630,912828M80,99-234,99-236
2023-12-24 20:11:35.643,912828M80,99-232,99-236
2023-12-24 20:11:35.655,912828M80,99-231,99-235
2023-12-24 20:11:35.660,912828M80,99-231,99-233
2023-12-24 20:11:35.672,912828M80,99-227,99-233
2023-12-24 20:11:35.680,912828M80,99-227,99-231
2023-12-24 20:11:35.689,912828M80,99-225,99-231
2023-12-24 20:11:35.694,912828M80,99-225,99-227
2023-12-24 20:11:35.705,912828M80,99-223,99-227
2023-12-24 20:11:35.718,912828M80,99-222,99-226
2023-12-24 20:11:35.732,912828M80,99-222,99-224
2023-12-24 20:11:35.742,912828M80,99-220,99-224
2023-12-24 20:11:35.749,912828M80,99-217,99-223
2023-12-24 20:11:35.752,912828M80,99-217,99-221
2023-12-24 20:11:35.768,912828M80,99-215,99-221
2023-12-24 20:11:35.774,912828M80,99-214,99-220
2023-12-24 20:11:35.785,912828M80,99-214,99-216
2023-12-24 20:11:35.790,912828M80,99-212,99-216
2023-12-24 20:11:35.806,912828M80,99-212,99-214
2023-12-24 20:11:35.823,912828M80,99-211,99-213
2023-12-24 20:11:35.831,912828M80,99-207,99-213
2023-12-24 20:11:35.847,912828M80,99-207,99-211
2023-12-24 20:11:35.851,912828M80,99-205,99-211
2023-12-24 20:11:35.861,912828M80,99-204,99-210
2023-12-24 20:11:35.873,912828M80,99-204,99-206
2023-12-24 20:11:35.889,912828M80,99-202,99-206
2023-12-24 20:11:35.898,912828M80,99-202,99-204
2023-12-24 20:11:35.918,912828M80,99-201,99-203
2023-12-24 20:11:35.921,912828M80,99-197,99-203
2023-12-24 20:11:35.935,912828M80,99-196,99-202
2023-12-24 20:11:35.942,912828M80,99-195,99-201
2023-12-24 20:11:35.958,912828M80,99-195,99-197
2023-12-24 20:11:35.969,912828M80,99-194,99-196
2023-12-24 20:11:35.973,912828M80,99-193,99-195
2023-12-24 20:11:35.980,912828M80,99-192,99-194
2023-12-24 20:11:35.988,912828M80,99-190,99-194
2023-12-24 20:11:36.007,912828M80,99-187,99-193
2023-12-24 20:11:36.022,912828M80,99-187,99-191
2023-12-24 20:11:36.027,912828M80,99-186,99-190
2023-12-24 20:11:36.046,912828M80,99-185,99-187
2023-12-24 20:11:36.050,912828M80,99-184,99-186
2023-12-24 20:11:36.066,912828M80,99-182,99-186
2023-12-24 20:11:36.078,912828M80,99-182,99-184
2023-12-24 20:11:36.083,912828M80,99-180,99-184
2023-12-24 20:11:36.101,912828M80,99-177,99-183
2023-12-24 20:11:36.103,912828M80,99-176,99-182
2023-12-24 20:11:36.107,912828M80,99-175,99-181
2023-12-24 20:11:36.120,912828M80,99-174,99-180
2023-12-24 20:11:36.130,912828M80,99-173,99-177
2023-12-24 20:11:36.150,912828M80,99-173,99-175
2023-12-24 20:11:36.160,912828M80,99-172,99-174
2023-12-24 20:11:36.177,912828M80,99-171,99-173
2023-12-24 20:11:36.180,912828M80,99-167,99-173
2023-12-24 20:11:36.187,912828M80,99-166,99-172
2023-12-24 20:11:36.193,912828M80,99-165,99-171
2023-12-24 20:11:36.197,912828M80,99-165,99-167
2023-12-24 20:11:36.206,912828M80,99-164,99-166
2023-12-24 20:11:36.208,912828M80,99-162,99-166
2023-12-24 20:11:36.216,912828M80,99-161,99-165
2023-12-24 20:11:36.231,912828M80,99-160,99-164
2023-12-24 20:11:36.239,912828M80,99-157,99-163
2023-12-24 20:11:36.250,912828M80,99-157,99-161
2023-12-24 20:11:36.267,912828M80,99-155,99-161
2023-12-24 20:11:36.283,912828M80,99-155,99-157
2023-12-24 20:11:36.296,912828M80,99-153,99-157
2023-12-24 20:11:36.300,912828M80,99-153,99-155
2023-12-24 20:11:36.312,912828M80,99-152,99-154
2023-12-24 20:11:36.315,912828M80,99-150,99-154
2023-12-24 20:11:36.333,912828M80,99-147,99-153
2023-12-24 20:11:36.350,912828M80,99-146,99-152
2023-12-24 20:11:36.354,912828M80,99-145,99-151
2023-12-24 20:11:36.374,912828M80,99-144,99-150
2023-12-24 20:11:36.390,912828M80,99-143,99-147
2023-12-24 20:11:36.405,912828M80,99-143,99-145
2023-12-24 20:11:36.410,912828M80,99-142,99-144
2023-12-24 20:11:36.423,912828M80,99-140,99-144
2023-12-24 20:11:36.427,912828M80,99-140,99-142
2023-12-24 20:11:36.447,912828M80,99-136,99-142
2023-12-24 20:11:36.459,912828M80,99-136,99-140
2023-12-24 20:11:36.471,912828M80,99-135,99-137
2023-12-24 20:11:36.473,912828M80,99-134,99-136
2023-12-24 20:11:36.483,912828M80,99-133,99-135
2023-12-24 20:11:36.492,912828M80,99-132,99-134
2023-12-24 20:11:36.497,912828M80,99-131,99-133
